identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/alarmType,product/availability,product/cacheEngine,product/callingType,product/capacitystatus,product/clockSpeed,product/country,product/cputype,product/currentGeneration,product/databaseEngine,product/dedicatedEbsThroughput,product/deploymentOption,product/description,product/durability,product/ecu,product/edition,product/endpointType,product/engineCode,product/enhancedNetworkingSupported,product/executionFrequency,product/executionLocation,product/frequencyMode,product/fromLocation,product/fromLocationType,product/group,product/groupDescription,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/licenseModel,product/lineType,product/location,product/locationType,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/memorytype,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/minVolumeSize,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/physicalProcessor,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/queueType,product/region,product/requestType,product/servicecode,product/servicename,product/sku,product/softwareType,product/storage,product/storageClass,product/storageMedia,product/storageType,product/subscriptionType,product/tenancy,product/toLocation,product/toLocationType,product/transferType,product/usagetype,product/vcpu,product/version,product/volumeType,pricing/RateId,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue
pjd6paswwvl3urg5p5kj2popt2tbe2dkbeqnpofiadohm4pakf5a,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T00:00:00Z,2019-11-02T10:00:00Z,AmazonS3,APN1-Requests-Tier2,HeadObject,,code-pipeline-imagedefinitions,598.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,,,,,,,APN1-Requests-Tier2,,,,535686795,0.0002212600,0.0000003700,,Requests,,,,,,,,,2636110799,,,,,,,,
etcpxuxanlobok2bgdu3udvaxq3p27m7522nhpiq6pohc3phbysq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T02:00:00Z,2019-11-01T07:00:00Z,AmazonS3,APN1-Requests-Tier1,ListBucket,,code-pipeline-imagedefinitions,8.0000000000,,,USD,0.0000047000,0.0000376000,0.0000047000,0.0000376000,"$0.0047 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,XAKHUSC46NWC9PPM,,,,,,,,,,,APN1-Requests-Tier1,,,,535686424,0.0000376000,0.0000047000,OnDemand,Requests,,,,,,,,,2636110799,,,,,,,,
5wcufbhbmg3dg7xjmsnjxitru2gymg4ycso4yn2eaab7vqxsd3wa,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T00:00:00Z,2019-11-01T05:00:00Z,AmazonEC2,APN1-LCUUsage,LoadBalancing:Application,,arn:aws:elasticloadbalancing:ap-northeast-1:453375140098:loadbalancer/app/swgw-poc-unique-alb/d712caed96ad366a,0.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.0 per used Application load balancer capacity unit-hour (or partial hour) under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ap-northeast-1,,,,NGE7YATSR6727ZBM,,,,,,,,,,,,,,,746009898,,,,LCU-Hrs,,,,,,,,,2636110801,,,,,,,,
llvwqp5oaailzmycahwkdn5wtecdknkfatokd2324stj2ywcm7fq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T02:00:00Z,2019-11-01T03:00:00Z,AmazonS3,APN1-USE1-AWS-Out-Bytes,ListBucket,,aaaatst,0.0000002440,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer out under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,7EQFT8UVNNKTV2AA,,,,,,,,US East (N. Virginia),AWS Region,InterRegion Outbound,APN1-USE1-AWS-Out-Bytes,,,,615715274,0.0000000220,0.0900000000,,GB,,,,,,,,,2636110802,,,,,,,,
hjipxwhb2pp6movrxgzpl563ckuykowbq6k23u6shn37iylrpimq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T00:00:00Z,2019-11-01T14:00:00Z,AmazonECS,APN1-Fargate-GB-Hours,FargateTask,,arn:aws:ecs:ap-northeast-1:453375140098:task/90515207-d3fe-469f-ac65-0e1533f1992c,13.0244444444,,,USD,0.0055300000,0.0720251778,0.0055300000,0.0720251778,AWS Fargate - Memory  - Asia Pacific (Tokyo),,"Amazon Web Services, Inc.",Amazon EC2 Container Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,perGB,,,,,,,,,,,,Compute,,ap-northeast-1,,AmazonECS,Amazon EC2 Container Service,JQEE6EF5FAF2AESH,,,,,,,Shared,,,,APN1-Fargate-GB-Hours,,,,645494512,0.0720251778,0.0055300000,OnDemand,hours,,,,,,,,,2636110903,,,,,,,,
bqexc6hg7p5l3y555bw7ymkrym5em4vr3ezkkadytk67ttkkrmva,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T00:00:00Z,2019-11-01T14:00:00Z,AmazonECS,APN1-Fargate-vCPU-Hours:perCPU,FargateTask,,arn:aws:ecs:ap-northeast-1:453375140098:task/347bfff9-e597-468e-a27f-5ae3121b59f7,26.1116666666,,,USD,0.0505600000,1.3202058667,0.0505600000,1.3202058667,AWS Fargate - vCPU  - Asia Pacific (Tokyo),,"Amazon Web Services, Inc.",Amazon EC2 Container Service,,,,,,,,perCPU,,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,Compute,,ap-northeast-1,,AmazonECS,Amazon EC2 Container Service,KBQ3Q6DY9J327G8N,,,,,,,Shared,,,,APN1-Fargate-vCPU-Hours:perCPU,,,,645494510,1.3202058667,0.0505600000,OnDemand,hours,,,,,,,,,2636110903,,,,,,,,
ouvi23vpuwfbng5fs4sgu7cvbdkebtx4oucyyhycwgqtfxz5ambq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T05:00:00Z,2019-11-01T06:00:00Z,AmazonECS,APN1-Fargate-GB-Hours,FargateTask,,arn:aws:ecs:ap-northeast-1:453375140098:task/8d260834-68b7-4d39-be71-4156bd77a016,0.0166666667,,,USD,0.0055300000,0.0000921667,0.0055300000,0.0000921667,AWS Fargate - Memory  - Asia Pacific (Tokyo),,"Amazon Web Services, Inc.",Amazon EC2 Container Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,perGB,,,,,,,,,,,,Compute,,ap-northeast-1,,AmazonECS,Amazon EC2 Container Service,JQEE6EF5FAF2AESH,,,,,,,Shared,,,,APN1-Fargate-GB-Hours,,,,645494512,0.0000921667,0.0055300000,OnDemand,hours,,,,,,,,,2636110903,,,,,,,,
mgozyvxxugbpskc4wepoupif467vgyhidvlgx44t3uckzm73fzmq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T05:00:00Z,2019-11-01T06:00:00Z,AmazonEC2,APN1-APE1-AWS-Out-Bytes,RunInstances,,i-0dbba2f0bd5ba1f17,0.0000162860,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for  usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,B5PGPSM4DUARSZ57,,,,,,,,Asia Pacific (Hong Kong),AWS Region,InterRegion Outbound,APN1-APE1-AWS-Out-Bytes,,,,615715508,0.0000014657,0.0900000000,,GB,,,,,,,,,2636110802,,,,,,,,
k3555w5sxc7syg55t6n3hroktkd46dva7xzhjebeu7br4t3j5l3a,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T05:00:00Z,2019-11-01T06:00:00Z,AmazonEC2,APN1-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-0dadb5965b3ccd4f6,0.0092476852,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ap-northeast-1,,,,9FK48YK3M3ENNJRP,,,,,,,,,,,,,,,746009922,,,,GB-Mo,,,,,,,,,2636110801,,,,,,,,
a4if62jm3mll2xrjxududodpwcneyzyknjc36xy26rsbinbz7uca,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T00:00:00Z,2019-11-01T01:00:00Z,AmazonECS,APN1-Fargate-vCPU-Hours:perCPU,FargateTask,,arn:aws:ecs:ap-northeast-1:453375140098:task/89f95923-76ba-4cdc-8051-e4dc0ffde712,0.0127777778,,,USD,0.0505600000,0.0006460444,0.0505600000,0.0006460444,AWS Fargate - vCPU  - Asia Pacific (Tokyo),,"Amazon Web Services, Inc.",Amazon EC2 Container Service,,,,,,,,perCPU,,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,Compute,,ap-northeast-1,,AmazonECS,Amazon EC2 Container Service,KBQ3Q6DY9J327G8N,,,,,,,Shared,,,,APN1-Fargate-vCPU-Hours:perCPU,,,,645494510,0.0006460444,0.0505600000,OnDemand,hours,,,,,,,,,2636110903,,,,,,,,
ra74x47vlupgw6auor7apcsdtavjgts54otypacaowcy6qvow62q,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T05:00:00Z,2019-11-01T08:00:00Z,AmazonS3,APN1-Requests-Tier2,HeadBucket,,s3bucket-swgw-poc,5.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,,,,,,,APN1-Requests-Tier2,,,,535686795,0.0000018500,0.0000003700,,Requests,,,,,,,,,2636110799,,,,,,,,
i4efgfk3l5szpzt7mpqbwi6mlqwqba7lol6tzmwooaw2u6stsmia,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T05:00:00Z,2019-11-01T07:00:00Z,AmazonEC2,APN1-DataTransfer-Out-Bytes,RunInstances,,i-050ded961e1b50af2,0.0000087768,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer out under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,9ESU2G5WSY6FMZR3,,,,,,,,External,Other,AWS Outbound,APN1-DataTransfer-Out-Bytes,,,,615715278,0.0000010006,0.1140000000,,GB,,,,,,,,,2636110802,,,,,,,,
aj4mbjqeacko4v3momzwhryq2xln6pdiatfcnzw4tcyvkn2rskdq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T00:00:00Z,2019-11-01T01:00:00Z,AmazonS3,APN1-TimedStorage-ByteHrs,StandardStorage,,shimono-test-alb-log,0.0362888904,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - storage under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,99.99%,,,,,,,,,,,,99.999999999%,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,Storage,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,CCBFTMENTDWZHXHX,,,General Purpose,,,,,,,,APN1-TimedStorage-ByteHrs,,,Standard,535686815,0.0009072223,0.0250000000,,GB-Mo,,,,,,,,,2636110799,,,,,,,,
zfeqefecfjn6clqj7pqzosed34grs7acercifhzzmesforqtyejq,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T13:00:00Z,2019-11-02T14:00:00Z,AWSLambda,APN1-Lambda-GB-Second,Invoke,,arn:aws:lambda:ap-northeast-1:453375140098:function:StartStopFargateTask,0.6750000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - Asia Pacific (Tokyo)",,"Amazon Web Services, Inc.",AWS Lambda,,,,,,,,,,,,,,,,,,,,,,,,,AWS-Lambda-Duration,"Invocation duration weighted by memory assigned to function, measured in GB-s",,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,Serverless,,ap-northeast-1,,AWSLambda,AWS Lambda,FSYUV9NMNDEXRJ5H,,,,,,,,,,,APN1-Lambda-GB-Second,,,,532375131,0.0000112500,0.0000166667,,seconds,,,,,,,,,2636110901,,,,,,,,
tzr43n5nrxm2qixzt64yu4jtw2ljzkw447qchi2xcavkkaqiiqsa,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T04:00:00Z,2019-11-02T05:00:00Z,AmazonCloudWatch,APN1-TimedStorage-ByteHrs,HourlyStorageMetering,,arn:aws:logs:ap-northeast-1:453375140098:log-group:/aws/lambda/XRayLambda,0.0000001328,,,USD,0.0330000000,0.0000000044,0.0330000000,0.0000000044,$0.033 per GB-mo of log storage - Asia Pacific (Tokyo),,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,Storage Snapshot,,ap-northeast-1,,AmazonCloudWatch,AmazonCloudWatch,42CVQU4BPES8AWHC,,,,Amazon S3,,,,,,,APN1-TimedStorage-ByteHrs,,Current,,535816625,0.0000000044,0.0330000000,OnDemand,GB-Mo,,,,,,,,,2636110885,,,,,,,,
yyqrw7nnmjyplprz2eidvhrmw5pg3lkotrxjzliphp3ew2aztooq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T06:00:00Z,2019-11-01T07:00:00Z,AmazonEC2,APN1-USE1-AWS-Out-Bytes,RunInstances,,i-0dbba2f0bd5ba1f17,0.0000060294,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer out under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,7EQFT8UVNNKTV2AA,,,,,,,,US East (N. Virginia),AWS Region,InterRegion Outbound,APN1-USE1-AWS-Out-Bytes,,,,615715274,0.0000005426,0.0900000000,,GB,,,,,,,,,2636110802,,,,,,,,
y3ayoqjlwag5dvrqivjhvfdjiuzlzggvnyc46bbhgs7ulbzrjfpq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T06:00:00Z,2019-11-01T07:00:00Z,AmazonCloudWatch,APN1-TimedStorage-ByteHrs,HourlyStorageMetering,,arn:aws:logs:ap-northeast-1:453375140098:log-group:/aws/ecs/containerinsights/Fargate-YPay/performance,0.0000594898,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,First 5GB-mo per month of logs storage is free.,,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,Storage Snapshot,,ap-northeast-1,,AmazonCloudWatch,AmazonCloudWatch,42CVQU4BPES8AWHC,,,,Amazon S3,,,,,,,APN1-TimedStorage-ByteHrs,,Current,,535505646,0.0000019632,0.0330000000,,GB-Mo,,,,,,,,,2636110885,,,,,,,,
44zp3s2lstdmpb3lrkqwqf6ifnahmtcuqfovgi7kyw6z3aru2uia,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T02:00:00Z,2019-11-01T03:00:00Z,AmazonS3,APN1-Requests-Tier2,ReadLogProps,,wangruitest,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,,,,,,,APN1-Requests-Tier2,,,,535686795,0.0000003700,0.0000003700,,Requests,,,,,,,,,2636110799,,,,,,,,
2t3padphjjab7maxu6eqaq7rc4snxsvipvdk4sq2qzyzifzwh6xq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T05:00:00Z,2019-11-01T08:00:00Z,AmazonS3,APN1-Requests-Tier2,ReadBucketPublicAccessBlock,,codepipeline-ap-northeast-1-973231008908,5.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,,,,,,,APN1-Requests-Tier2,,,,535686795,0.0000018500,0.0000003700,,Requests,,,,,,,,,2636110799,,,,,,,,
agpbxs42k6jfn3wzbafmd3s2zettmu4ozr46nra4rvbjxboudaaq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T05:00:00Z,2019-11-01T07:00:00Z,AmazonEC2,APN1-USW2-AWS-In-Bytes,RunInstances,,arn:aws:ec2:ap-northeast-1:453375140098:natgateway/nat-09a65e5fc8c3d162c,1.5697770845,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - Asia Pacific (Tokyo) data transfer from US West (Oregon),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,CAFAEU29FMFH7QE9,,,,,,,,US West (Oregon),AWS Region,InterRegion Inbound,APN1-USW2-AWS-In-Bytes,,,,615714465,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2636110802,,,,,,,,
i5w5ltb2dutnc5375zx4exexjtlrguwnkc23oimua5hfvuy3mqya,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T00:00:00Z,2019-11-03T00:00:00Z,AmazonVPC,APN1-VpcEndpoint-Hours,VpcEndpoint,,arn:aws:ec2:ap-northeast-1:453375140098:vpc-endpoint/vpce-0a4125482ec7fb2dc,72.0000000000,,,USD,0.0140000000,1.0080000000,0.0140000000,1.0080000000,$0.014 per VPC Endpoint Hour,,"Amazon Web Services, Inc.",Amazon Virtual Private Cloud,,,,,,,,,,,,,,,,,,,,,,,,,VPCE:VpcEndpoint,Hourly charge for VPC Endpoints,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,VpcEndpoint,,,,,VpcEndpoint,,ap-northeast-1,,AmazonVPC,Amazon Virtual Private Cloud,W5KUR855UCRX4QZ8,,,,,,,,,,,APN1-VpcEndpoint-Hours,,,,623691720,1.0080000000,0.0140000000,OnDemand,Hrs,,,,,,,,,2636110823,,,,,,,,
rdxqfsu5k3sytf57usbws6lyujwtok5zj37c7meparw6tsyun6cq,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T00:00:00Z,2019-11-03T00:00:00Z,AmazonEC2,APN1-DataTransfer-Regional-Bytes,InterZone-Out,,arn:aws:ec2:ap-northeast-1:453375140098:natgateway/nat-07f00a0ce0b829900,0.0000249147,,,USD,0.0100000000,0.0000002489,0.0100000000,0.0000002489,$0.01 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,RVH645383RKU285J,,,,,,,,Asia Pacific (Tokyo),AWS Region,IntraRegion,APN1-DataTransfer-Regional-Bytes,,,,615253311,0.0000002491,0.0100000000,OnDemand,GB,,,,,,,,,2636110802,,,,,,,,
v3uvx4aepb3uee3eqstd6liyxh64wb5wosmvcdq4vdn5l67hizjq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T02:00:00Z,2019-11-01T03:00:00Z,AmazonS3,APN1-USE1-AWS-Out-Bytes,ReadLogProps,,swgw-vpc-flow,0.0000002692,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer out under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,7EQFT8UVNNKTV2AA,,,,,,,,US East (N. Virginia),AWS Region,InterRegion Outbound,APN1-USE1-AWS-Out-Bytes,,,,615715274,0.0000000242,0.0900000000,,GB,,,,,,,,,2636110802,,,,,,,,
zucwsnzh74y6jus65jmu43zjt6en4mjhlywmettfwciiickqzy3q,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T05:00:00Z,2019-11-01T06:00:00Z,AmazonS3,APN1-Requests-Tier1,ListBucketVersions,,inoue-sgws-poc,2.0000000000,,,USD,0.0000047000,0.0000094000,0.0000047000,0.0000094000,"$0.0047 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,XAKHUSC46NWC9PPM,,,,,,,,,,,APN1-Requests-Tier1,,,,535686424,0.0000094000,0.0000047000,OnDemand,Requests,,,,,,,,,2636110799,,,,,,,,
